,Load,PV,Diswasher,Dryer,Heat_pump,Water_heater,Washing_machine,Dehumidifier,Temp_in,Temp_out,Pressure_out,Humidity_in,Humidity_out,RTP
28-04-2019 21:00,0.254583333,0,0,0,0.011185667,0.001231167,0,0,19,6,964,52.1,84,0.5964807
28-04-2019 22:00,0.145416667,0,0,0,0.013012333,0.001253667,0,0,18.8,5.9,964,51.6,84,0.5855361
28-04-2019 23:00,0.145333333,0,0,0,0.013793667,0.001276833,0,0,18.5,5.8,964,50.6,85,0.5800638
29-04-2019 00:00,0.140916667,0,0,0,0.0115915,0.001269833,0,0,18.3,6,964,50,85.8,0.4954041
29-04-2019 01:00,0.127666667,0,0,0,0.011637833,0.001277,0,0,18.2,6,964,49.3,85,0.4552739
29-04-2019 02:00,0.122416667,0,0,0,0.0116655,0.0012895,0,0,18,6,964,49,85,0.4765193
29-04-2019 03:00,0.1205,0,0,0,0.011702,0.001292833,0,0,17.8,6,964,49,85,0.480704
29-04-2019 04:00,0.141666667,0,0,0,0.011660333,0.0012825,0,0,17.6,6,964,49,85,0.4814551
29-04-2019 05:00,0.266,0,0,0,0.028296333,0.001295167,0,0,17.5,6,964,49.2,85.7,0.4682572
29-04-2019 06:00,0.232583333,0.003166667,0,0,0.070912333,0.001282667,0,0,17.8,6.4,964,51.6,85.3,0.4333847
29-04-2019 07:00,0.1945,0.180083333,0,0,0.077853,0.001269,0,0,18.5,6.8,965,49.6,84,0.4103152
29-04-2019 08:00,0.185083333,0.362833333,0,0,0.076757667,0.002152833,0,0,19,7.7,965,48.8,80,0.4516257
29-04-2019 09:00,0.205083333,0.18425,0,0,0.076706333,0.001283667,0,0,19.2,7.3,965,48,80,0.4264102
29-04-2019 10:00,0.533833333,0.910666667,0,0,0.0761415,0.012700833,0,0.333979167,19.6,9.1,965,48.4,75.7,0.4014093
29-04-2019 11:00,0.713666667,1.173083333,0,0,0.075363333,0.015115667,0,0.513409833,20,10.9,965,48.3,67.6,0.3301621
29-04-2019 12:00,0.723833333,1.286833333,0,0,0.0730165,0.014967833,0,0.517837167,20.5,12.2,965,48,60.8,0.2458243
29-04-2019 13:00,0.384333333,1.241083333,0,0,0.072870167,0.014887,0,0.173991167,20.8,12.7,964,48.7,57.1,0.1947495
29-04-2019 14:00,0.205833333,1.144916667,0,0,0.072096833,0.011072333,0,0,21.3,12.9,963,48.8,53.2,0.1567653
29-04-2019 15:00,0.200916667,0.132166667,0,0,0.073978167,0.001272667,0,0,21.1,11.2,963,47.6,58.3,0.1614865
29-04-2019 16:00,0.202333333,0.11375,0,0,0.0733665,0.001278167,0,0,21.1,10.3,964,47,67,0.2000072
29-04-2019 17:00,0.255666667,0.163916667,0,0,0.072900167,0.0012825,0,0,21.1,10.6,964,46.8,68.4,0.1923889
29-04-2019 18:00,0.271666667,0.006333333,0,0,0.074342,0.001274333,0,0,21.1,9.8,964,46.2,75.6,0.2540864
29-04-2019 19:00,0.606666667,0,0,0,0.074107167,0.001267,0,0,21,8.9,964,46,80.9,0.4639652
29-04-2019 20:00,1.093833333,0,0.6905325,0,0.074038833,0.001269167,0,0,21,8.5,964,46.6,82,0.5474446
29-04-2019 21:00,0.425333333,0,0.0363295,0,0.066501667,0.001210833,0,0,20.7,8.3,964,47,83.1,0.5580673
29-04-2019 22:00,0.578916667,0,0.391360667,0,0.062951833,0.001239333,0,0,20.4,8.1,964,47,83.2,0.5080655
29-04-2019 23:00,0.20675,0,0.009072167,0,0.068669167,0.001267333,0,0,20.2,7.8,964,46.5,83.5,0.4629995
30-04-2019 00:00,0.19725,0,0,0,0.068796,0.001277333,0,0,20.1,7.8,963,46,82.2,0.4090276
30-04-2019 01:00,0.199916667,0,0,0,0.068449667,0.0012845,0,0,20,7.8,963,46,82.3,0.3359563
30-04-2019 02:00,0.1795,0,0,0,0.068124333,0.0012835,0,0,20,7.7,963,46,83.3,0.3382096
30-04-2019 03:00,0.184166667,0,0,0,0.0704305,0.001289833,0,0,19.9,7.7,962,46,84,0.41847
30-04-2019 04:00,0.1815,0,0,0,0.069541333,0.001278333,0,0,19.8,7.8,962,46,84.2,0.4605316
30-04-2019 05:00,0.227916667,0,0,0,0.074650333,0.001282333,0,0,19.9,7.8,962,45.8,84,0.4696521
30-04-2019 06:00,0.340666667,0.018,0,0,0.077209667,0.001278,0,0,20.2,8.1,963,47.4,83,0.5469081
30-04-2019 07:00,0.367833333,0.285916667,0,0,0.071136833,0.002025,0,0,20.4,9.1,963,48.4,80.4,0.5831755
30-04-2019 08:00,0.367166667,0.73125,0,0,0.071416,0.011278167,0,0.163325,20.6,11.6,963,49,68.6,0.5867164
30-04-2019 09:00,0.693916667,1.2965,0,0,0.0694925,0.0150515,0,0.504347167,20.8,14.5,962,49.5,52.7,0.5832828
30-04-2019 10:00,0.741583333,1.456916667,0,0,0.066864167,0.014920333,0,0.517828167,21,14.9,962,50,50.3,0.5984121
30-04-2019 11:00,1.054166667,1.516083333,0,0,0.070243167,0.014811667,0,0.150936167,21.5,15.5,962,49.1,49,0.5950858
30-04-2019 12:00,0.375666667,1.32225,0,0,0.0680415,0.0147595,0,0.026460833,22,15.9,962,49.4,46.5,0.5972318
30-04-2019 13:00,0.875916667,1.479916667,0,0,0.068731333,0.014710667,0,0.522594167,22.5,15.9,962,49.2,45.1,0.5973391
30-04-2019 14:00,0.603666667,1.16825,0,0,0.069609333,0.013422333,0,0.236081,22.7,15.2,962,49,49.3,0.5795273
30-04-2019 15:00,0.3395,0.933916667,0,0,0.068091667,0.006395667,0,0,22.9,15.1,962,49,51.4,0.5648272
30-04-2019 16:00,0.349,1.45525,0,0,0.066677167,0.011702333,0,0,23.2,15.1,961,48.8,53.4,0.5591403
30-04-2019 17:00,1.4395,0.92075,0,0,0.0676715,0.007356,0,0.083783,23.9,14.1,961,44.2,55.2,0.5471227
30-04-2019 18:00,0.64625,0.35325,0,0,0.069015167,0.0019625,0,0,23.5,13.6,961,39.4,58.6,0.5589257
30-04-2019 19:00,0.392916667,0.00175,0,0,0.069152167,0.001262333,0,0,22.8,12.9,961,40,62.4,0.5818879
30-04-2019 20:00,0.377583333,0,0,0,0.069717167,0.001274833,0,0,22.7,12.2,961,42,66.8,0.6084983
30-04-2019 21:00,0.29325,0,0,0,0.064907833,0.0012305,0,0,22.4,11.4,962,43,71.5,0.5966953
30-04-2019 22:00,0.207,0,0,0,0.065068333,0.0012375,0,0,22,10.1,961,43.2,74.9,0.5771667
30-04-2019 23:00,0.213166667,0,0,0,0.0668615,0.001261167,0,0,21.99292929,10.02121212,960.959596,43.22020202,74.99191919,0.5754499
01-05-2019 00:00,0.213666667,0,0,0,0.066607,0.001266833,0,0,21.98585859,9.942424242,960.9191919,43.24040404,75.08383838,0.4852106
01-05-2019 01:00,0.208083333,0,0,0,0.068307833,0.001284667,0,0,21.97878788,9.863636364,960.8787879,43.26060606,75.17575758,0.4702959
01-05-2019 02:00,0.19325,0,0,0,0.069853,0.001265333,0,0,21.97171717,9.784848485,960.8383838,43.28080808,75.26767677,0.4642871
01-05-2019 03:00,0.214583333,0,0,0,0.069135333,0.001279,0,0,21.96464646,9.706060606,960.7979798,43.3010101,75.35959596,0.4665404
01-05-2019 04:00,0.197416667,0,0,0,0.070346833,0.0012815,0,0,21.95757576,9.627272727,960.7575758,43.32121212,75.45151515,0.4874639
01-05-2019 05:00,0.2605,8.33E-05,0,0,0.078477667,0.001281667,0,0,21.95050505,9.548484848,960.7171717,43.34141414,75.54343434,0.4899318
01-05-2019 06:00,0.305083333,0.138333333,0,0,0.074335167,0.001293167,0,0,21.94343434,9.46969697,960.6767677,43.36161616,75.63535354,0.4973355
01-05-2019 07:00,0.201,0.301666667,0,0,0.067800167,0.001288667,0,0,21.93636364,9.390909091,960.6363636,43.38181818,75.72727273,0.4986231
01-05-2019 08:00,0.554166667,0.975,0,0,0.069660333,0.009136833,0,0.351704333,21.92929293,9.312121212,960.5959596,43.4020202,75.81919192,0.5437964
01-05-2019 09:00,0.735333333,1.669166667,0,0,0.068426167,0.014918333,0,0.522599333,21.92222222,9.233333333,960.5555556,43.42222222,75.91111111,0.5512001
01-05-2019 10:00,0.74725,2.19875,0,0,0.069431,0.014751,0,0.5136305,21.91515152,9.154545455,960.5151515,43.44242424,76.0030303,0.5610717
01-05-2019 11:00,0.215333333,2.551666667,0,0,0.068035,0.0146595,0.000852,0,21.90808081,9.075757576,960.4747475,43.46262626,76.09494949,0.5593549
01-05-2019 12:00,0.64575,2.718416667,0,0,0.066897333,0.014585333,0.264683833,0,21.9010101,8.996969697,960.4343434,43.48282828,76.18686869,0.5589257
01-05-2019 13:00,0.694833333,2.753,0,0,0.062218667,0.0145695,0.0124315,0.368404167,21.89393939,8.918181818,960.3939394,43.5030303,76.27878788,0.5554921
01-05-2019 14:00,0.627166667,2.6445,0,0,0.056175833,0.0145555,0,0.247900833,21.88686869,8.839393939,960.3535354,43.52323232,76.37070707,0.4661112
01-05-2019 15:00,0.491583333,2.394666667,0,0,0.0601235,0.014552667,0,0,21.87979798,8.760606061,960.3131313,43.54343434,76.46262626,0.4564542
01-05-2019 16:00,1.728416667,1.981833333,0,0,0.050589,0.014562,0,0,21.87272727,8.681818182,960.2727273,43.56363636,76.55454545,0.4347796
01-05-2019 17:00,0.944166667,1.235333333,0,0,0.054292833,0.007333667,0,0.254839333,21.86565657,8.603030303,960.2323232,43.58383838,76.64646465,0.4500162
01-05-2019 18:00,0.555,0.3825,0,0,0.065571833,0.001260333,0,0,21.85858586,8.524242424,960.1919192,43.6040404,76.73838384,0.4629995
01-05-2019 19:00,0.56975,0.04075,0,0,0.066064333,0.001271833,0,0,21.85151515,8.445454545,960.1515152,43.62424242,76.83030303,0.5642907
01-05-2019 20:00,0.374916667,0,0,0,0.0672745,0.001261167,0,0,21.84444444,8.366666667,960.1111111,43.64444444,76.92222222,0.603026
01-05-2019 21:00,0.35925,0,0,0,0.064848667,0.001218667,0,0,21.83737374,8.287878788,960.0707071,43.66464646,77.01414141,0.5999143
01-05-2019 22:00,0.261,0,0,0,0.065109833,0.001227333,0,0,21.83030303,8.209090909,960.030303,43.68484848,77.10606061,0.5754499
01-05-2019 23:00,0.203166667,0,0,0,0.065494,0.001261667,0,0,21.82323232,8.13030303,959.989899,43.70505051,77.1979798,0.5205123
02-05-2019 00:00,0.201333333,0,0,0,0.065817667,0.001289333,0,0,21.81616162,8.051515152,959.9494949,43.72525253,77.28989899,0.4554885
02-05-2019 01:00,0.19875,0,0,0,0.066082667,0.001294167,0,0,21.80909091,7.972727273,959.9090909,43.74545455,77.38181818,0.4405738
02-05-2019 02:00,0.19875,0,0,0,0.067945667,0.001283833,0,0,21.8020202,7.893939394,959.8686869,43.76565657,77.47373737,0.4408957
02-05-2019 03:00,0.196416667,0,0,0,0.067540833,0.001256167,0,0,21.79494949,7.815151515,959.8282828,43.78585859,77.56565657,0.4316679
02-05-2019 04:00,0.193666667,0,0,0,0.069319333,0.001272333,0,0,21.78787879,7.736363636,959.7878788,43.80606061,77.65757576,0.4486213
02-05-2019 05:00,0.260583333,0,0,0,0.077734667,0.001272333,0,0,21.78080808,7.657575758,959.7474747,43.82626263,77.74949495,0.5507709
02-05-2019 06:00,0.402083333,0.080583333,0,0,0.072175667,0.001681833,0,0,21.77373737,7.578787879,959.7070707,43.84646465,77.84141414,0.5763083
02-05-2019 07:00,0.20125,0.264666667,0,0,0.068353333,0.001285333,0,0,21.76666667,7.5,959.6666667,43.86666667,77.93333333,0.62234
02-05-2019 08:00,0.5735,0.99225,0,0,0.068120167,0.013089,0,0.346104167,21.75959596,7.421212121,959.6262626,43.88686869,78.02525253,0.6328554
02-05-2019 09:00,0.746666667,1.6235,0,0,0.068314,0.014894,0,0.522677167,21.75252525,7.342424242,959.5858586,43.90707071,78.11717172,0.6162239
02-05-2019 10:00,0.747666667,1.809166667,0,0,0.068282333,0.014765833,0,0.5119015,21.74545455,7.263636364,959.5454545,43.92727273,78.20909091,0.6071034
02-05-2019 11:00,0.2145,1.91425,0,0,0.068519833,0.0146875,0,0,21.73838384,7.184848485,959.5050505,43.94747475,78.3010101,0.6100005
02-05-2019 12:00,0.201916667,0.696833333,0,0,0.068769,0.0053865,0,0,21.73131313,7.106060606,959.4646465,43.96767677,78.39292929,0.6106443
02-05-2019 13:00,0.344333333,0.938583333,0,0,0.069119833,0.004850333,0,0.147917833,21.72424242,7.027272727,959.4242424,43.98787879,78.48484848,0.6056012
02-05-2019 14:00,0.735583333,0.91975,0,0,0.069005,0.004247167,0,0.5273595,21.71717172,6.948484848,959.3838384,44.00808081,78.57676768,0.5942274
02-05-2019 15:00,0.269083333,0.321666667,0,0,0.069870833,0.0012775,0,0.021982,21.71010101,6.86969697,959.3434343,44.02828283,78.66868687,0.584785
02-05-2019 16:00,1.377416667,0.1805,0,0,0.068128167,0.0012565,0,0,21.7030303,6.790909091,959.3030303,44.04848485,78.76060606,0.5631104
02-05-2019 17:00,0.291833333,0.17025,0,0,0.069716333,0.001258167,0,0,21.6959596,6.712121212,959.2626263,44.06868687,78.85252525,0.5724455
02-05-2019 18:00,0.235416667,0.06425,0,0,0.069906167,0.001259,0,0,21.68888889,6.633333333,959.2222222,44.08888889,78.94444444,0.5827463
02-05-2019 19:00,0.253583333,0,0,0,0.0710725,0.001252833,0,0,21.68181818,6.554545455,959.1818182,44.10909091,79.03636364,0.5919741
02-05-2019 20:00,0.347,0,0,0,0.072172833,0.001264,0,0,21.67474747,6.475757576,959.1414141,44.12929293,79.12828283,0.6128976
02-05-2019 21:00,0.373333333,0,0,0,0.066963,0.00122,0,0,21.66767677,6.396969697,959.1010101,44.14949495,79.22020202,0.5999143
02-05-2019 22:00,0.969166667,0,0.667888833,0,0.067375333,0.001239167,0,0,21.66060606,6.318181818,959.0606061,44.16969697,79.31212121,0.5718017
02-05-2019 23:00,0.251583333,0,0.024527,0,0.067521833,0.001261,0,0,21.65353535,6.239393939,959.020202,44.18989899,79.4040404,0.5462643
03-05-2019 00:00,0.563583333,0,0.367391333,0,0.068307167,0.001277333,0,0,21.64646465,6.160606061,958.979798,44.21010101,79.4959596,0.477485
03-05-2019 01:00,0.218416667,0,0.0091945,0,0.068407833,0.001250833,0,0,21.63939394,6.081818182,958.9393939,44.23030303,79.58787879,0.4576345
03-05-2019 02:00,0.497416667,0,0.000227333,0,0.068652667,0.001263667,0,0.318152,21.63232323,6.003030303,958.8989899,44.25050505,79.67979798,0.4478702
03-05-2019 03:00,0.312083333,0,0,0,0.069950667,0.001264167,0,0.097893833,21.62525253,5.924242424,958.8585859,44.27070707,79.77171717,0.4484067
03-05-2019 04:00,0.206666667,0,0,0,0.070496833,0.001270667,0,0,21.61818182,5.845454545,958.8181818,44.29090909,79.86363636,0.456025
03-05-2019 05:00,0.356916667,0,0,0,0.079457667,0.001284167,0,0,21.61111111,5.766666667,958.7777778,44.31111111,79.95555556,0.5133232
03-05-2019 06:00,0.226416667,0.145166667,0,0,0.0778315,0.001276667,0,0,21.6040404,5.687878788,958.7373737,44.33131313,80.04747475,0.5975537
03-05-2019 07:00,0.218833333,0.431416667,0,0,0.072626833,0.001274167,0,0,21.5969697,5.609090909,958.6969697,44.35151515,80.13939394,0.6501307
03-05-2019 08:00,0.348666667,0.38375,0,0,0.0731665,0.002020333,0,0,21.58989899,5.53030303,958.6565657,44.37171717,80.23131313,0.6372547
03-05-2019 09:00,0.38125,0.43725,0,0,0.073185333,0.005950833,0,0.165994333,21.58282828,5.451515152,958.6161616,44.39191919,80.32323232,0.6113954
03-05-2019 10:00,0.432,0.754166667,0,0,0.075103333,0.007450833,0,0.2302965,21.57575758,5.372727273,958.5757576,44.41212121,80.41515152,0.5974464
03-05-2019 11:00,0.7345,1.556416667,0,0,0.072006,0.012937167,0,0.520526,21.56868687,5.293939394,958.5353535,44.43232323,80.50707071,0.5728747
03-05-2019 12:00,0.798916667,1.223333333,0,0,0.070812,0.011748167,0,0.383500833,21.56161616,5.215151515,958.4949495,44.45252525,80.5989899,0.5698703
03-05-2019 13:00,0.21925,0.926833333,0,0,0.07263,0.007198,0,0,21.55454545,5.136363636,958.4545455,44.47272727,80.69090909,0.5422942
03-05-2019 14:00,0.209833333,0.187,0,0,0.073209667,0.0012805,0,0,21.54747475,5.057575758,958.4141414,44.49292929,80.78282828,0.5352124
03-05-2019 15:00,0.204166667,0.339583333,0,0,0.072731333,0.001272167,0,0,21.54040404,4.978787879,958.3737374,44.51313131,80.87474747,0.5292036
03-05-2019 16:00,0.2495,0.156166667,0,0,0.074705167,0.001277833,0,0,21.53333333,4.9,958.3333333,44.53333333,80.96666667,0.4939019
03-05-2019 17:00,1.319666667,0.011583333,0,0,0.074849667,0.001264833,0,0,21.52626263,4.821212121,958.2929293,44.55353535,81.05858586,0.4676134
03-05-2019 18:00,0.358916667,0.08075,0,0,0.074006,0.001263833,0,0,21.51919192,4.742424242,958.2525253,44.57373737,81.15050505,0.50431
03-05-2019 19:00,0.284333333,0.03925,0,0,0.076026833,0.001268833,0,0,21.51212121,4.663636364,958.2121212,44.59393939,81.24242424,0.5283452
03-05-2019 20:00,0.37125,0,0,0,0.075635,0.001278333,0,0,21.50505051,4.584848485,958.1717172,44.61414141,81.33434343,0.5746988
03-05-2019 21:00,0.735916667,0,0,0,0.068158,0.001216333,0,0.4059455,21.4979798,4.506060606,958.1313131,44.63434343,81.42626263,0.5814587
03-05-2019 22:00,0.722166667,0,0,0,0.069867667,0.0012265,0,0.355202313,21.49090909,4.427272727,958.0909091,44.65454545,81.51818182,0.521478
03-05-2019 23:00,0.723583333,0,0,0,0.070134167,0.001257167,0,0.304459125,21.48383838,4.348484848,958.0505051,44.67474747,81.61010101,0.4559177
04-05-2019 00:00,0.71725,0,0,0,0.071478333,0.001251833,0,0.253715938,21.47676768,4.26969697,958.010101,44.69494949,81.7020202,0.4357453
04-05-2019 01:00,0.719416667,0,0,0,0.0720605,0.0012665,0,0.20297275,21.46969697,4.190909091,957.969697,44.71515152,81.79393939,0.4186846
04-05-2019 02:00,0.71075,0,0,0,0.072239667,0.001261,0,0.152229563,21.46262626,4.112121212,957.9292929,44.73535354,81.88585859,0.4116028
04-05-2019 03:00,0.72025,0,0,0,0.071880833,0.001260333,0,0.101486375,21.45555556,4.033333333,957.8888889,44.75555556,81.97777778,0.4078473
04-05-2019 04:00,0.722083333,0,0,0,0.073177333,0.001272667,0,0.050743188,21.44848485,3.954545455,957.8484848,44.77575758,82.06969697,0.4290927
04-05-2019 05:00,0.74775,0,0,0,0.0817625,0.001287,0,0,21.44141414,3.875757576,957.8080808,44.7959596,82.16161616,0.453879
04-05-2019 06:00,0.272166667,0.117333333,0,0,0.079784333,0.001299333,0,0,21.43434343,3.796969697,957.7676768,44.81616162,82.25353535,0.5652564
04-05-2019 07:00,0.34375,0.351583333,0,0,0.078286333,0.001837833,0,0,21.42727273,3.718181818,957.7272727,44.83636364,82.34545455,0.6123611
04-05-2019 08:00,0.413,0.735666667,0,0,0.076056,0.0152575,0,0,21.42020202,3.639393939,957.6868687,44.85656566,82.43737374,0.6001289
04-05-2019 09:00,0.234166667,0.665833333,0,0,0.0745835,0.0113655,0,0,21.41313131,3.560606061,957.6464646,44.87676768,82.52929293,0.5616082
04-05-2019 10:00,0.20475,0.538,0,0,0.0706455,0.006346333,0,0,21.40606061,3.481818182,957.6060606,44.8969697,82.62121212,0.5399336
04-05-2019 11:00,0.400833333,0.7725,0,0,0.0759735,0.006514167,0,0,21.3989899,3.403030303,957.5656566,44.91717172,82.71313131,0.5510928
04-05-2019 12:00,0.290833333,1.336333333,0,0,0.074083833,0.009754,0,0,21.39191919,3.324242424,957.5252525,44.93737374,82.80505051,0.5653637
04-05-2019 13:00,0.601166667,0.752666667,0,0,0.073911833,0.006738167,0,0,21.38484848,3.245454545,957.4848485,44.95757576,82.8969697,0.5452986
04-05-2019 14:00,0.392583333,0.70075,0,0,0.073664833,0.008409333,0,0,21.37777778,3.166666667,957.4444444,44.97777778,82.98888889,0.5459424
04-05-2019 15:00,0.5335,0.578583333,0,0,0.075365167,0.006998667,0,0.180750667,21.37070707,3.087878788,957.4040404,44.9979798,83.08080808,0.5404701
04-05-2019 16:00,0.4235,0.240916667,0,0,0.070937667,0.001266,0,0,21.36363636,3.009090909,957.3636364,45.01818182,83.17272727,0.5421869
04-05-2019 17:00,0.224083333,0.07075,0,0,0.078893167,0.001261667,0,0,21.35656566,2.93030303,957.3232323,45.03838384,83.26464646,0.5045246
04-05-2019 18:00,0.21775,0.010666667,0,0,0.0789725,0.001264667,0,0,21.34949495,2.851515152,957.2828283,45.05858586,83.35656566,0.5428307
04-05-2019 19:00,0.218166667,0,0,0,0.079110667,0.001266167,0,0,21.34242424,2.772727273,957.2424242,45.07878788,83.44848485,0.5754499
04-05-2019 20:00,0.214583333,0,0,0,0.0791705,0.001265333,0,0,21.33535354,2.693939394,957.2020202,45.0989899,83.54040404,0.609464
04-05-2019 21:00,0.204,0,0,0,0.071955833,0.001227333,0,0,21.32828283,2.615151515,957.1616162,45.11919192,83.63232323,0.598734
04-05-2019 22:00,0.24,0,0,0,0.075177333,0.0012515,0,0,21.32121212,2.536363636,957.1212121,45.13939394,83.72424242,0.5741623
04-05-2019 23:00,0.221083333,0,0,0,0.075333333,0.001272833,0,0,21.31414141,2.457575758,957.0808081,45.15959596,83.81616162,0.5624666
05-05-2019 00:00,0.20325,0,0,0,0.075618333,0.001274667,0,0,21.30707071,2.378787879,957.040404,45.17979798,83.90808081,0.5117137
05-05-2019 01:00,0.21275,0,0,0,0.075775667,0.001288833,0,0,21.3,2.3,957,45.2,84,0.4798456
05-05-2019 02:00,0.209333333,0,0,0,0.075865,0.001289667,0,0,21.3,2.3,956,46,84,0.4782361
05-05-2019 03:00,0.205333333,0,0,0,0.076172,0.00127,0,0,21.2,2.3,956,46,84.1,0.4884296
05-05-2019 04:00,0.204,0,0,0,0.076974167,0.001286833,0,0,21.2,2.3,957,46,85,0.4910048
05-05-2019 05:00,0.223583333,0,0,0,0.082574333,0.0012925,0,0,21.3,2.3,957,46,85,0.4983012
05-05-2019 06:00,0.210916667,0,0,0,0.080091167,0.001297167,0,0,21.4,2.6,957,46,84.7,0.5044173
05-05-2019 07:00,0.200416667,0,0,0,0.079287667,0.0012555,0,0,21.4,3.2,958,46,83.4,0.5410066
05-05-2019 08:00,0.22025,0,0,0,0.079319667,0.0012705,0,0,21.6,4.2,958,46.4,80.8,0.5604279
05-05-2019 09:00,0.411666667,0,0,0,0.0807695,0.001265,0,0,21.9,5.2,958,47.2,76.3,0.5760937
05-05-2019 10:00,1.114083333,0,0,0,0.074349667,0.001876333,0.8078485,0,22.1,6.2,958,47.6,72.2,0.5941201
05-05-2019 11:00,0.687416667,0.001083333,0,0,0.076907,0.006987333,0.233512333,0,22.3,7.4,959,47.4,65.4,0.5960515
05-05-2019 12:00,0.751833333,0.001333333,0,0.353635,0.077872167,0.003970667,0.007005667,0,22.4,6.2,959,47.6,68.4,0.6023822
05-05-2019 13:00,2.400333333,0,0,1.636588667,0.078833167,0.003924167,0.2134125,0,22.6,5.1,960,48.4,78.6,0.5970172
05-05-2019 14:00,1.1925,0.0015,0,0.22773,0.0771625,0.0043715,0.477070667,0,22.8,6.1,960,51.1,75.2,0.5650418
05-05-2019 15:00,0.56875,0.00025,0,0,0.076414167,0.0035475,0.001987667,0.158467833,22.8,6.6,960,51.4,74.2,0.5509855
05-05-2019 16:00,0.45775,0.002,0,0,0.071118167,0.004927667,0,0,22.9,6.9,960,52.6,72.4,0.5669732
05-05-2019 17:00,1.1935,0.000166667,0,0,0.077046,0.001251833,0,0,22.8,6.1,960,52,74.6,0.5699776
05-05-2019 18:00,1.126583333,0,0.658907833,0,0.068907167,0.001729,0,0,22.9,5.8,960,52.2,76.8,0.5639688
05-05-2019 19:00,0.515333333,0,0.036060333,0,0.077400667,0.001254333,0,0,22.9,5.5,961,51.8,79.6,0.5916522
05-05-2019 20:00,0.73875,0,0.364480333,0,0.077265833,0.001265167,0,0,22.7,4.9,961,51,82.1,0.6167604
05-05-2019 21:00,0.807916667,0,0.007702833,0,0.071721667,0.001211667,0,0.443609833,22.4,4.7,961,51,83.7,0.6056012
05-05-2019 22:00,0.336,0,0,0,0.0711895,0.001222667,0,0.045391167,22.1,4.5,961,50.8,83.9,0.5916522
05-05-2019 23:00,0.206166667,0,0,0,0.072493,0.001240833,0,0,22,4.5,961,49,84.2,0.595515
06-05-2019 00:00,0.20275,0,0,0,0.073786333,0.001255333,0,0,21.8,3.8,961,47.5,85.4,0.5870383
06-05-2019 01:00,0.207333333,0,0,0,0.073341667,0.0012615,0,0,21.7,3.2,961,46,86,0.5509855
06-05-2019 02:00,0.298666667,0,0,0,0.0743755,0.001259167,0,0.109724167,21.6,2.8,961,45.4,86.9,0.5434745
06-05-2019 03:00,0.455083333,0,0,0,0.074839833,0.001283333,0,0.224081833,21.5,2.7,962,44.8,87.6,0.5448694
06-05-2019 04:00,0.20375,0,0,0,0.075969333,0.001270167,0,0,21.4,2.7,962,44,87,0.563325
06-05-2019 05:00,0.247166667,0,0,0,0.070518,0.001285,0,0,21.5,2.2,962,43.2,87.2,0.5819952
06-05-2019 06:00,0.342666667,0,0,0,0.0830515,0.001274667,0,0,21.6,3.6,963,45.2,85.6,0.5716944
06-05-2019 07:00,0.212416667,0.001166667,0,0,0.0733835,0.001276833,0,0,21.7,8.1,963,45.4,69.1,0.5782397
06-05-2019 08:00,0.221,0.027333333,0,0,0.074630833,0.0122915,0,0,22,11,963,46,54.2,0.6120392
06-05-2019 09:00,0.21275,0.070916667,0,0,0.0743425,0.015409,0,0,22.3,11.2,963,46,49.4,0.5990559
06-05-2019 10:00,0.21125,0.176,0,0,0.068654667,0.015267833,0,0,22.5,12,963,47,44.2,0.6119319
06-05-2019 11:00,0.225416667,0.195916667,0,0,0.074796,0.015134833,0,0,22.9,11.4,963,47.6,39.4,0.6134341
06-05-2019 12:00,0.386,0.6435,0,0,0.072250333,0.015097167,0,0.157968,23.3,12,963,47.8,34,0.6251298
06-05-2019 13:00,0.670416667,0.928833333,0,0,0.0744335,0.015058833,0,0.465032167,23.4,11.8,963,48.1,33.7,0.6271685
06-05-2019 14:00,0.7225,1.460333333,0,0,0.067476167,0.013744333,0,0.494941333,24.2,13.2,963,48,33.4,0.6097859
06-05-2019 15:00,0.217833333,1.064583333,0,0,0.072025333,0.013503333,0,0,24.1,12.6,963,48,33.2,0.5897208
06-05-2019 16:00,0.216416667,1.059083333,0,0,0.0712575,0.0130045,0,0,24.2,11.9,963,48,32.6,0.5853215
06-05-2019 17:00,0.732416667,1.44475,0,0,0.0700385,0.014701,0,0.4607565,24.6,11,963,37.8,33.8,0.6043136
06-05-2019 18:00,0.298416667,0.45825,0,0,0.069693833,0.004656333,0,0.0571625,24.7,10.2,963,33.2,34.8,0.5897208
06-05-2019 19:00,0.338,0.021333333,0,0,0.074088167,0.001251167,0,0,24.2,8.2,963,36,47.6,0.6117173
06-05-2019 20:00,0.287583333,0,0,0,0.076324667,0.0012595,0,0,23.8,6.3,964,36,60.8,0.6463752
06-05-2019 21:00,0.478833333,0,0,0,0.0690985,0.001212833,0,0,23.3,5.2,964,36,68.8,0.642727
06-05-2019 22:00,0.350333333,0,0,0,0.0711875,0.001231833,0,0,22.8,4.4,963,36,72.6,0.6237349
06-05-2019 23:00,0.22025,0,0,0,0.072297667,0.0012515,0,0,22.4,3.6,963,35.6,75.9,0.6626848
07-05-2019 00:00,0.211166667,0,0,0,0.074671,0.001274,0,0,22,2.8,963,35,79,0.6625775
07-05-2019 01:00,0.207833333,0,0,0,0.074224667,0.001289667,0,0,21.7,2.4,963,35,81.4,0.6559249
