Month,hour,day_type,DLS,Indoor_Temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,solar_generation,DWH_Heating,cooling_demand,heating_demand
0,14,5,0,0,0,0,0.446716,0.010977486900000001,0,0,0
0,15,5,0,0,0,0,0.441786,0.0,0,0,0
0,16,5,0,0,0,0,0.524581,0.0,0,0,0
0,17,5,0,0,0,0,0.650064,0.0,0,0,0
0,18,5,0,0,0,0,0.651601,0.0,0,0,0
0,19,5,0,0,0,0,0.632693,0.0,0,0,0
0,20,5,0,0,0,0,0.585191,0.0,0,0,0
0,21,5,0,0,0,0,0.522696,0.0,0,0,0
0,22,5,0,0,0,0,0.475571,0.0,0,0,0
0,23,5,0,0,0,0,0.39089100000000004,0.0,0,0,0
0,0,6,0,0,0,0,0.286491,0.0,0,0,0
0,1,6,0,0,0,0,0.213092,0.0,0,0,0
0,2,6,0,0,0,0,0.175595,0.0,0,0,0
0,3,6,0,0,0,0,0.160515,0.0,0,0,0
0,4,6,0,0,0,0,0.15688999999999997,0.0,0,0,0
0,5,6,0,0,0,0,0.1566,0.0,0,0,0
0,6,6,0,0,0,0,0.17023,0.0,0,0,0
0,7,6,0,0,0,0,0.22077699999999997,0.0,0,0,0
0,8,6,0,0,0,0,0.302296,0.01139363672,0,0,0
0,9,6,0,0,0,0,0.397851,0.03308640663,0,0,0
0,10,6,0,0,0,0,0.458316,0.04680369486,0,0,0
0,11,6,0,0,0,0,0.504716,0.038382265060000004,0,0,0
0,12,6,0,0,0,0,0.506166,0.0287328726,0,0,0
0,13,6,0,0,0,0,0.496016,0.0178161707,0,0,0
0,14,6,0,0,0,0,0.465856,0.007361039805,0,0,0
0,15,6,0,0,0,0,0.44700599999999996,0.0,0,0,0
0,16,6,0,0,0,0,0.511241,0.0,0,0,0
0,17,6,0,0,0,0,0.65627,0.0,0,0,0
0,18,6,0,0,0,0,0.677237,0.0,0,0,0
0,19,6,0,0,0,0,0.663636,0.0,0,0,0
0,20,6,0,0,0,0,0.61654,0.0,0,0,0
0,21,6,0,0,0,0,0.5527110000000001,0.0,0,0,0
0,22,6,0,0,0,0,0.473831,0.0,0,0,0
0,23,6,0,0,0,0,0.348696,0.0,0,0,0
0,0,0,0,0,0,0,0.238061,0.0,0,0,0
0,1,0,0,0,0,0,0.18125,0.0,0,0,0
0,2,0,0,0,0,0,0.161385,0.0,0,0,0
0,3,0,0,0,0,0,0.156455,0.0,0,0,0
0,4,0,0,0,0,0,0.15891999999999998,0.0,0,0,0
0,5,0,0,0,0,0,0.17588499999999999,0.0,0,0,0
0,6,0,0,0,0,0,0.238061,0.0,0,0,0
0,7,0,0,0,0,0,0.340141,0.0,0,0,0
0,8,0,0,0,0,0,0.40089600000000003,0.01187186661,0,0,0
0,9,0,0,0,0,0,0.445266,0.02975795112,0,0,0
0,10,0,0,0,0,0,0.45063099999999995,0.03471261781,0,0,0
0,11,0,0,0,0,0,0.446426,0.040608759050000005,0,0,0
0,12,0,0,0,0,0,0.45121100000000003,0.04515344804,0,0,0
0,13,0,0,0,0,0,0.414526,0.02851625316,0,0,0
0,14,0,0,0,0,0,0.400606,0.01499568976,0,0,0
0,15,0,0,0,0,0,0.40988600000000003,0.0,0,0,0
0,16,0,0,0,0,0,0.494421,0.0,0,0,0
0,17,0,0,0,0,0,0.6458010000000001,0.0,0,0,0
0,18,0,0,0,0,0,0.689765,0.0,0,0,0
0,19,0,0,0,0,0,0.6831240000000001,0.0,0,0,0
0,20,0,0,0,0,0,0.6329539999999999,0.0,0,0,0
0,21,0,0,0,0,0,0.559961,0.0,0,0,0
0,22,0,0,0,0,0,0.484996,0.0,0,0,0
0,23,0,0,0,0,0,0.350291,0.0,0,0,0
0,0,1,0,0,0,0,0.231217,0.0,0,0,0
0,1,1,0,0,0,0,0.18125,0.0,0,0,0
0,2,1,0,0,0,0,0.16616999999999998,0.0,0,0,0
0,3,1,0,0,0,0,0.16037,0.0,0,0,0
0,4,1,0,0,0,0,0.16182,0.0,0,0,0
0,5,1,0,0,0,0,0.17588499999999999,0.0,0,0,0
0,6,1,0,0,0,0,0.23458099999999998,0.0,0,0,0
0,7,1,0,0,0,0,0.322016,0.0,0,0,0
0,8,1,0,0,0,0,0.39031099999999996,0.006321594861,0,0,0
0,9,1,0,0,0,0,0.408291,0.01589068633,0,0,0
0,10,1,0,0,0,0,0.39263099999999995,0.018827112719999997,0,0,0
0,11,1,0,0,0,0,0.387121,0.02167747519,0,0,0
0,12,1,0,0,0,0,0.37378100000000003,0.01111528553,0,0,0
0,13,1,0,0,0,0,0.361166,0.009362461689,0,0,0
0,14,1,0,0,0,0,0.35681599999999997,0.008350179563,0,0,0
0,15,1,0,0,0,0,0.369866,0.0,0,0,0
0,16,1,0,0,0,0,0.455561,0.0,0,0,0
0,17,1,0,0,0,0,0.590005,0.0,0,0,0
0,18,1,0,0,0,0,0.65047,0.0,0,0,0
0,19,1,0,0,0,0,0.678774,0.0,0,0,0
0,20,1,0,0,0,0,0.625965,0.0,0,0,0
0,21,1,0,0,0,0,0.556191,0.0,0,0,0
0,22,1,0,0,0,0,0.48514100000000004,0.0,0,0,0
0,23,1,0,0,0,0,0.361891,0.0,0,0,0
0,0,2,0,0,0,0,0.240961,0.0,0,0,0
0,1,2,0,0,0,0,0.181685,0.0,0,0,0
0,2,2,0,0,0,0,0.164865,0.0,0,0,0
0,3,2,0,0,0,0,0.159355,0.0,0,0,0
0,4,2,0,0,0,0,0.16037,0.0,0,0,0
0,5,2,0,0,0,0,0.17168,0.0,0,0,0
0,6,2,0,0,0,0,0.229187,0.0,0,0,0
0,7,2,0,0,0,0,0.32462599999999997,0.0,0,0,0
0,8,2,0,0,0,0,0.389296,0.00740217428,0,0,0
0,9,2,0,0,0,0,0.404231,0.01903125754,0,0,0
0,10,2,0,0,0,0,0.397561,0.02448418264,0,0,0
0,11,2,0,0,0,0,0.393356,0.03057542535,0,0,0
0,12,2,0,0,0,0,0.39321100000000003,0.036704076710000005,0,0,0
0,13,2,0,0,0,0,0.398141,0.020646165270000003,0,0,0
0,14,2,0,0,0,0,0.40568099999999996,0.01121986487,0,0,0
0,15,2,0,0,0,0,0.41742599999999996,0.0,0,0,0
0,16,2,0,0,0,0,0.488911,0.0,0,0,0
0,17,2,0,0,0,0,0.627908,0.0,0,0,0
0,18,2,0,0,0,0,0.666826,0.0,0,0,0
0,19,2,0,0,0,0,0.671611,0.0,0,0,0
0,20,2,0,0,0,0,0.622775,0.0,0,0,0
0,21,2,0,0,0,0,0.559671,0.0,0,0,0
0,22,2,0,0,0,0,0.489056,0.0,0,0,0
0,23,2,0,0,0,0,0.36580599999999996,0.0,0,0,0
0,0,3,0,0,0,0,0.244006,0.0,0,0,0
0,1,3,0,0,0,0,0.184005,0.0,0,0,0
0,2,3,0,0,0,0,0.16443000000000002,0.0,0,0,0
0,3,3,0,0,0,0,0.155875,0.0,0,0,0
0,4,3,0,0,0,0,0.15863,0.0,0,0,0
0,5,3,0,0,0,0,0.17588499999999999,0.0,0,0,0
0,6,3,0,0,0,0,0.237916,0.0,0,0,0
0,7,3,0,0,0,0,0.330281,0.0,0,0,0
0,8,3,0,0,0,0,0.371751,0.008100380948,0,0,0
0,9,3,0,0,0,0,0.412351,0.036278285599999995,0,0,0
0,10,3,0,0,0,0,0.413221,0.01920933389,0,0,0
0,11,3,0,0,0,0,0.41075599999999995,0.02150527223,0,0,0
0,12,3,0,0,0,0,0.413076,0.0138178299,0,0,0
0,13,3,0,0,0,0,0.399156,0.01165772499,0,0,0
0,14,3,0,0,0,0,0.404231,0.009043019528,0,0,0
0,15,3,0,0,0,0,0.422646,0.0,0,0,0
0,16,3,0,0,0,0,0.510661,0.0,0,0,0
0,17,3,0,0,0,0,0.6193529999999999,0.0,0,0,0
0,18,3,0,0,0,0,0.6412190000000001,0.0,0,0,0
0,19,3,0,0,0,0,0.646178,0.0,0,0,0
0,20,3,0,0,0,0,0.609899,0.0,0,0,0
0,21,3,0,0,0,0,0.561991,0.0,0,0,0
0,22,3,0,0,0,0,0.489926,0.0,0,0,0
0,23,3,0,0,0,0,0.367546,0.0,0,0,0
0,0,4,0,0,0,0,0.25633100000000003,0.0,0,0,0
0,1,4,0,0,0,0,0.18925399999999998,0.0,0,0,0
0,2,4,0,0,0,0,0.16413999999999998,0.0,0,0,0
0,3,4,0,0,0,0,0.157325,0.0,0,0,0
0,4,4,0,0,0,0,0.156745,0.0,0,0,0
0,5,4,0,0,0,0,0.170375,0.0,0,0,0
0,6,4,0,0,0,0,0.22802699999999998,0.0,0,0,0
0,7,4,0,0,0,0,0.32593099999999997,0.0,0,0,0
0,8,4,0,0,0,0,0.39190600000000003,0.008313336306,0,0,0
0,9,4,0,0,0,0,0.415831,0.021973537459999998,0,0,0
0,10,4,0,0,0,0,0.41394600000000004,0.03247813938,0,0,0
0,11,4,0,0,0,0,0.40495600000000004,0.044005473090000004,0,0,0
0,12,4,0,0,0,0,0.404811,0.04342895013,0,0,0
0,13,4,0,0,0,0,0.397126,0.039326961949999996,0,0,0
0,14,4,0,0,0,0,0.399156,0.0151074478,0,0,0
0,15,4,0,0,0,0,0.407276,0.0,0,0,0
0,16,4,0,0,0,0,0.487751,0.0,0,0,0
0,17,4,0,0,0,0,0.630344,0.0,0,0,0
0,18,4,0,0,0,0,0.6630560000000001,0.0,0,0,0
0,19,4,0,0,0,0,0.647889,0.0,0,0,0
0,20,4,0,0,0,0,0.59653,0.0,0,0,0
0,21,4,0,0,0,0,0.544156,0.0,0,0,0
0,22,4,0,0,0,0,0.492971,0.0,0,0,0
0,23,4,0,0,0,0,0.39930099999999996,0.0,0,0,0
0,0,5,0,0,0,0,0.28837599999999997,0.0,0,0,0
0,1,5,0,0,0,0,0.207553,0.0,0,0,0
0,2,5,0,0,0,0,0.17385499999999998,0.0,0,0,0
0,3,5,0,0,0,0,0.16356,0.0,0,0,0
0,4,5,0,0,0,0,0.160225,0.0,0,0,0
0,5,5,0,0,0,0,0.16689500000000002,0.0,0,0,0
0,6,5,0,0,0,0,0.18705000000000002,0.0,0,0,0
0,7,5,0,0,0,0,0.24879099999999998,0.0,0,0,0
0,8,5,0,0,0,0,0.34768099999999996,0.005965394905,0,0,0
0,9,5,0,0,0,0,0.425691,0.01477161209,0,0,0
0,10,5,0,0,0,0,0.46150599999999997,0.01840500925,0,0,0
0,11,5,0,0,0,0,0.470931,0.01906367914,0,0,0
0,12,5,0,0,0,0,0.483981,0.01583431903,0,0,0
0,13,5,0,0,0,0,0.457301,0.007608112231,0,0,0
0,14,5,0,0,0,0,0.437291,0.008344201228,0,0,0
0,15,5,0,0,0,0,0.436711,0.0,0,0,0
0,16,5,0,0,0,0,0.5296559999999999,0.0,0,0,0
0,17,5,0,0,0,0,0.663926,0.0,0,0,0
0,18,5,0,0,0,0,0.6763669999999999,0.0,0,0,0
0,19,5,0,0,0,0,0.660011,0.0,0,0,0
0,20,5,0,0,0,0,0.610189,0.0,0,0,0
0,21,5,0,0,0,0,0.544591,0.0,0,0,0
0,22,5,0,0,0,0,0.49384100000000003,0.0,0,0,0
0,23,5,0,0,0,0,0.404811,0.0,0,0,0
0,0,6,0,0,0,0,0.296206,0.0,0,0,0
0,1,6,0,0,0,0,0.219472,0.0,0,0,0
0,2,6,0,0,0,0,0.18299,0.0,0,0,0
0,3,6,0,0,0,0,0.166605,0.0,0,0,0
0,4,6,0,0,0,0,0.162545,0.0,0,0,0
0,5,6,0,0,0,0,0.16385,0.0,0,0,0
0,6,6,0,0,0,0,0.17733500000000002,0.0,0,0,0
0,7,6,0,0,0,0,0.227882,0.0,0,0,0
0,8,6,0,0,0,0,0.308531,0.009556560833000001,0,0,0
0,9,6,0,0,0,0,0.40220100000000003,0.02020749282,0,0,0
0,10,6,0,0,0,0,0.46803100000000003,0.038917536669999996,0,0,0
0,11,6,0,0,0,0,0.512981,0.05149149313,0,0,0
0,12,6,0,0,0,0,0.507326,0.039639062860000004,0,0,0
0,13,6,0,0,0,0,0.501236,0.02836531112,0,0,0
0,14,6,0,0,0,0,0.478616,0.011635551380000001,0,0,0
0,15,6,0,0,0,0,0.465566,0.0,0,0,0
0,16,6,0,0,0,0,0.526756,0.0,0,0,0
0,17,6,0,0,0,0,0.666826,0.0,0,0,0
0,18,6,0,0,0,0,0.6909249999999999,0.0,0,0,0
0,19,6,0,0,0,0,0.680746,0.0,0,0,0
0,20,6,0,0,0,0,0.643104,0.0,0,0,0
0,21,6,0,0,0,0,0.573446,0.0,0,0,0
0,22,6,0,0,0,0,0.49355099999999996,0.0,0,0,0
0,23,6,0,0,0,0,0.364066,0.0,0,0,0
0,0,0,0,0,0,0,0.258651,0.0,0,0,0
0,1,0,0,0,0,0,0.195054,0.0,0,0,0
0,2,0,0,0,0,0,0.17139,0.0,0,0,0
0,3,0,0,0,0,0,0.16327,0.0,0,0,0
0,4,0,0,0,0,0,0.163415,0.0,0,0,0
0,5,0,0,0,0,0,0.17632,0.0,0,0,0
0,6,0,0,0,0,0,0.221502,0.0,0,0,0
0,7,0,0,0,0,0,0.30374599999999996,0.0,0,0,0
0,8,0,0,0,0,0,0.379436,0.01006883174,0,0,0
0,9,0,0,0,0,0,0.441496,0.02944604468,0,0,0
0,10,0,0,0,0,0,0.472381,0.048381090200000004,0,0,0
0,11,0,0,0,0,0,0.476586,0.05360016341,0,0,0
0,12,0,0,0,0,0,0.480936,0.05128671045,0,0,0
0,13,0,0,0,0,0,0.452661,0.03548096085,0,0,0
0,14,0,0,0,0,0,0.438306,0.02111532516,0,0,0
0,15,0,0,0,0,0,0.439466,0.0,0,0,0
0,16,0,0,0,0,0,0.514576,0.0,0,0,0
0,17,0,0,0,0,0,0.666797,0.0,0,0,0
0,18,0,0,0,0,0,0.7035399999999999,0.0,0,0,0
0,19,0,0,0,0,0,0.69832,0.0,0,0,0
0,20,0,0,0,0,0,0.651224,0.0,0,0,0
0,21,0,0,0,0,0,0.579101,0.0,0,0,0
0,22,0,0,0,0,0,0.503556,0.0,0,0,0
0,23,0,0,0,0,0,0.36740100000000003,0.0,0,0,0
0,0,1,0,0,0,0,0.254591,0.0,0,0,0
0,1,1,0,0,0,0,0.19447399999999998,0.0,0,0,0
0,2,1,0,0,0,0,0.174,0.0,0,0,0
0,3,1,0,0,0,0,0.166605,0.0,0,0,0
0,4,1,0,0,0,0,0.167185,0.0,0,0,0
0,5,1,0,0,0,0,0.177915,0.0,0,0,0
0,6,1,0,0,0,0,0.223387,0.0,0,0,0
0,7,1,0,0,0,0,0.296931,0.0,0,0,0
0,8,1,0,0,0,0,0.374216,0.01128480341,0,0,0
0,9,1,0,0,0,0,0.415831,0.025905110369999998,0,0,0
0,10,1,0,0,0,0,0.42801100000000003,0.03881866412,0,0,0
0,11,1,0,0,0,0,0.428591,0.0442171574,0,0,0
0,12,1,0,0,0,0,0.420616,0.040959034320000004,0,0,0
0,13,1,0,0,0,0,0.410031,0.02676135675,0,0,0
0,14,1,0,0,0,0,0.40568099999999996,0.01136731088,0,0,0
0,15,1,0,0,0,0,0.413656,0.0,0,0,0
0,16,1,0,0,0,0,0.494421,0.0,0,0,0
0,17,1,0,0,0,0,0.6248049999999999,0.0,0,0,0
0,18,1,0,0,0,0,0.674946,0.0,0,0,0
0,19,1,0,0,0,0,0.69339,0.0,0,0,0
0,20,1,0,0,0,0,0.647889,0.0,0,0,0
0,21,1,0,0,0,0,0.576781,0.0,0,0,0
0,22,1,0,0,0,0,0.501961,0.0,0,0,0
0,23,1,0,0,0,0,0.377841,0.0,0,0,0
0,0,2,0,0,0,0,0.24777600000000002,0.0,0,0,0
0,1,2,0,0,0,0,0.18531,0.0,0,0,0
0,2,2,0,0,0,0,0.16616999999999998,0.0,0,0,0
0,3,2,0,0,0,0,0.16094999999999998,0.0,0,0,0
0,4,2,0,0,0,0,0.16182,0.0,0,0,0
0,5,2,0,0,0,0,0.17284,0.0,0,0,0
0,6,2,0,0,0,0,0.228897,0.0,0,0,0
0,7,2,0,0,0,0,0.321726,0.0,0,0,0
0,8,2,0,0,0,0,0.392776,0.008440369700999999,0,0,0
0,9,2,0,0,0,0,0.413366,0.01967330692,0,0,0
0,10,2,0,0,0,0,0.406406,0.02897317749,0,0,0
0,11,2,0,0,0,0,0.405826,0.03234520269,0,0,0
0,12,2,0,0,0,0,0.403506,0.03056930731,0,0,0
0,13,2,0,0,0,0,0.40437599999999996,0.021380428519999998,0,0,0
0,14,2,0,0,0,0,0.418006,0.009636005279999998,0,0,0
0,15,2,0,0,0,0,0.427576,0.0,0,0,0
0,16,2,0,0,0,0,0.49630599999999997,0.0,0,0,0
0,17,2,0,0,0,0,0.6347229999999999,0.0,0,0,0
0,18,2,0,0,0,0,0.671756,0.0,0,0,0
0,19,2,0,0,0,0,0.679296,0.0,0,0,0
0,20,2,0,0,0,0,0.6341140000000001,0.0,0,0,0
0,21,2,0,0,0,0,0.5685159999999999,0.0,0,0,0
0,22,2,0,0,0,0,0.496016,0.0,0,0,0
0,23,2,0,0,0,0,0.375376,0.0,0,0,0
0,0,3,0,0,0,0,0.24893600000000002,0.0,0,0,0
0,1,3,0,0,0,0,0.18675999999999998,0.0,0,0,0
0,2,3,0,0,0,0,0.16356,0.0,0,0,0
0,3,3,0,0,0,0,0.15572999999999998,0.0,0,0,0
0,4,3,0,0,0,0,0.15921000000000002,0.0,0,0,0
0,5,3,0,0,0,0,0.17632,0.0,0,0,0
0,6,3,0,0,0,0,0.237626,0.0,0,0,0
0,7,3,0,0,0,0,0.327526,0.0,0,0,0
0,8,3,0,0,0,0,0.37450599999999995,0.008921896856,0,0,0
0,9,3,0,0,0,0,0.422066,0.008231549651,0,0,0
0,10,3,0,0,0,0,0.43018599999999996,0.03223373706,0,0,0
0,11,3,0,0,0,0,0.424966,0.05396046953,0,0,0
0,12,3,0,0,0,0,0.42380599999999996,0.04750612977,0,0,0
0,13,3,0,0,0,0,0.415396,0.03481104353,0,0,0
0,14,3,0,0,0,0,0.419746,0.01920652166,0,0,0
0,15,3,0,0,0,0,0.437726,0.0,0,0,0
0,16,3,0,0,0,0,0.526756,0.0,0,0,0
0,17,3,0,0,0,0,0.635303,0.0,0,0,0
0,18,3,0,0,0,0,0.657024,0.0,0,0,0
0,19,3,0,0,0,0,0.6558930000000001,0.0,0,0,0
0,20,3,0,0,0,0,0.6222530000000001,0.0,0,0,0
0,21,3,0,0,0,0,0.571126,0.0,0,0,0
0,22,3,0,0,0,0,0.500656,0.0,0,0,0
0,23,3,0,0,0,0,0.37769600000000003,0.0,0,0,0
0,0,4,0,0,0,0,0.276341,0.0,0,0,0
0,1,4,0,0,0,0,0.204653,0.0,0,0,0
0,2,4,0,0,0,0,0.173565,0.0,0,0,0
0,3,4,0,0,0,0,0.16297999999999999,0.0,0,0,0
0,4,4,0,0,0,0,0.162545,0.0,0,0,0
0,5,4,0,0,0,0,0.172985,0.0,0,0,0
0,6,4,0,0,0,0,0.21393299999999998,0.0,0,0,0
0,7,4,0,0,0,0,0.295771,0.0,0,0,0
0,8,4,0,0,0,0,0.37088099999999996,0.009454685237999999,0,0,0
0,9,4,0,0,0,0,0.422936,0.024578355519999998,0,0,0
0,10,4,0,0,0,0,0.44338099999999997,0.02965966809,0,0,0
0,11,4,0,0,0,0,0.445266,0.03873280434,0,0,0
0,12,4,0,0,0,0,0.45019600000000004,0.03247829695,0,0,0
0,13,4,0,0,0,0,0.44468599999999997,0.023888807050000002,0,0,0
0,14,4,0,0,0,0,0.439901,0.01195581385,0,0,0
0,15,4,0,0,0,0,0.43555099999999997,0.0,0,0,0
0,16,4,0,0,0,0,0.511531,0.0,0,0,0
0,17,4,0,0,0,0,0.651456,0.0,0,0,0
0,18,4,0,0,0,0,0.685299,0.0,0,0,0
0,19,4,0,0,0,0,0.676483,0.0,0,0,0
0,20,4,0,0,0,0,0.6284299999999999,0.0,0,0,0
0,21,4,0,0,0,0,0.565616,0.0,0,0,0
0,22,4,0,0,0,0,0.504571,0.0,0,0,0
0,23,4,0,0,0,0,0.404086,0.0,0,0,0
0,0,5,0,0,0,0,0.29475599999999996,0.0,0,0,0
0,1,5,0,0,0,0,0.211758,0.0,0,0,0
0,2,5,0,0,0,0,0.177915,0.0,0,0,0
0,3,5,0,0,0,0,0.167185,0.0,0,0,0
0,4,5,0,0,0,0,0.16297999999999999,0.0,0,0,0
0,5,5,0,0,0,0,0.170375,0.0,0,0,0
0,6,5,0,0,0,0,0.19200899999999999,0.0,0,0,0
0,7,5,0,0,0,0,0.24777600000000002,0.0,0,0,0
0,8,5,0,0,0,0,0.351451,0.010095139420000001,0,0,0
0,9,5,0,0,0,0,0.438886,0.0220334015,0,0,0
0,10,5,0,0,0,0,0.48514100000000004,0.03945460396,0,0,0
0,11,5,0,0,0,0,0.492681,0.054188941239999996,0,0,0
0,12,5,0,0,0,0,0.498046,0.03840991676,0,0,0
0,13,5,0,0,0,0,0.46426100000000003,0.02065538787,0,0,0
0,14,5,0,0,0,0,0.443961,0.009737218297,0,0,0
0,15,5,0,0,0,0,0.444396,0.0,0,0,0
0,16,5,0,0,0,0,0.5379210000000001,0.0,0,0,0
0,17,5,0,0,0,0,0.679847,0.0,0,0,0
0,18,5,0,0,0,0,0.688692,0.0,0,0,0
0,19,5,0,0,0,0,0.676106,0.0,0,0,0
0,20,5,0,0,0,0,0.628459,0.0,0,0,0
0,21,5,0,0,0,0,0.567791,0.0,0,0,0
0,22,5,0,0,0,0,0.5170410000000001,0.0,0,0,0
0,23,5,0,0,0,0,0.421196,0.0,0,0,0
0,0,6,0,0,0,0,0.307226,0.0,0,0,0
0,1,6,0,0,0,0,0.225881,0.0,0,0,0
0,2,6,0,0,0,0,0.18994999999999998,0.0,0,0,0
0,3,6,0,0,0,0,0.17414500000000002,0.0,0,0,0
0,4,6,0,0,0,0,0.16892500000000002,0.0,0,0,0
0,5,6,0,0,0,0,0.17139,0.0,0,0,0
0,6,6,0,0,0,0,0.18502000000000002,0.0,0,0,0
0,7,6,0,0,0,0,0.232696,0.0,0,0,0
0,8,6,0,0,0,0,0.310561,0.007430799607,0,0,0
0,9,6,0,0,0,0,0.403506,0.01572387349,0,0,0
0,10,6,0,0,0,0,0.47310599999999997,0.027015639669999997,0,0,0
0,11,6,0,0,0,0,0.507761,0.03173326302,0,0,0
0,12,6,0,0,0,0,0.501526,0.023054151050000003,0,0,0
0,13,6,0,0,0,0,0.490651,0.01998183021,0,0,0
0,14,6,0,0,0,0,0.483111,0.009443557529,0,0,0
0,15,6,0,0,0,0,0.484271,0.002180491113,0,0,0
0,16,6,0,0,0,0,0.550101,0.0,0,0,0
0,17,6,0,0,0,0,0.672771,0.0,0,0,0
0,18,6,0,0,0,0,0.69716,0.0,0,0,0
0,19,6,0,0,0,0,0.691215,0.0,0,0,0
0,20,6,0,0,0,0,0.659924,0.0,0,0,0
0,21,6,0,0,0,0,0.585336,0.0,0,0,0
0,22,6,0,0,0,0,0.506746,0.0,0,0,0
0,23,6,0,0,0,0,0.40095400000000003,0.0,0,0,0
0,0,0,0,0,0,0,0.307226,0.0,0,0,0
0,1,0,0,0,0,0,0.225881,0.0,0,0,0
0,2,0,0,0,0,0,0.18994999999999998,0.0,0,0,0
0,3,0,0,0,0,0,0.17414500000000002,0.0,0,0,0
0,4,0,0,0,0,0,0.16892500000000002,0.0,0,0,0
0,5,0,0,0,0,0,0.17139,0.0,0,0,0
0,6,0,0,0,0,0,0.18502000000000002,0.0,0,0,0
0,7,0,0,0,0,0,0.232696,0.0,0,0,0
0,8,0,0,0,0,0,0.310561,0.009773002987,0,0,0
0,9,0,0,0,0,0,0.403506,0.03122904504,0,0,0
0,10,0,0,0,0,0,0.47310599999999997,0.0542766075,0,0,0
0,11,0,0,0,0,0,0.507761,0.06236705462,0,0,0
0,12,0,0,0,0,0,0.501526,0.059856071739999996,0,0,0
0,13,0,0,0,0,0,0.490651,0.0433935078,0,0,0
0,14,0,0,0,0,0,0.483111,0.01708586557,0,0,0
0,15,0,0,0,0,0,0.484271,0.0023999906630000002,0,0,0
0,16,0,0,0,0,0,0.550101,0.0,0,0,0
0,17,0,0,0,0,0,0.672771,0.0,0,0,0
0,18,0,0,0,0,0,0.69716,0.0,0,0,0
0,19,0,0,0,0,0,0.691215,0.0,0,0,0
0,20,0,0,0,0,0,0.659924,0.0,0,0,0
0,21,0,0,0,0,0,0.585336,0.0,0,0,0
0,22,0,0,0,0,0,0.506746,0.0,0,0,0
0,23,0,0,0,0,0,0.37856599999999996,0.0,0,0,0
0,0,1,0,0,0,0,0.264886,0.0,0,0,0
0,1,1,0,0,0,0,0.201173,0.0,0,0,0
0,2,1,0,0,0,0,0.174,0.0,0,0,0
0,3,1,0,0,0,0,0.16689500000000002,0.0,0,0,0
0,4,1,0,0,0,0,0.166605,0.0,0,0,0
0,5,1,0,0,0,0,0.173565,0.0,0,0,0
0,6,1,0,0,0,0,0.212947,0.0,0,0,0
0,7,1,0,0,0,0,0.27953100000000003,0.0,0,0,0
0,8,1,0,0,0,0,0.357541,0.01203752591,0,0,0
0,9,1,0,0,0,0,0.418586,0.038604190000000004,0,0,0
0,10,1,0,0,0,0,0.444541,0.06398908472,0,0,0
0,11,1,0,0,0,0,0.45382100000000003,0.07359943642,0,0,0
0,12,1,0,0,0,0,0.45382100000000003,0.06880998679,0,0,0
0,13,1,0,0,0,0,0.441496,0.04801572585,0,0,0
0,14,1,0,0,0,0,0.437581,0.01969387471,0,0,0
0,15,1,0,0,0,0,0.450051,0.002362092418,0,0,0
0,16,1,0,0,0,0,0.521536,0.0,0,0,0
0,17,1,0,0,0,0,0.649629,0.0,0,0,0
0,18,1,0,0,0,0,0.684342,0.0,0,0,0
0,19,1,0,0,0,0,0.69136,0.0,0,0,0
0,20,1,0,0,0,0,0.6528189999999999,0.0,0,0,0
0,21,1,0,0,0,0,0.579681,0.0,0,0,0
0,22,1,0,0,0,0,0.5142859999999999,0.0,0,0,0
0,23,1,0,0,0,0,0.427576,0.0,0,0,0
0,0,2,0,0,0,0,0.258042,0.0,0,0,0
0,1,2,0,0,0,0,0.19583699999999998,0.0,0,0,0
0,2,2,0,0,0,0,0.17545,0.0,0,0,0
0,3,2,0,0,0,0,0.168345,0.0,0,0,0
0,4,2,0,0,0,0,0.16550299999999998,0.0,0,0,0
0,5,2,0,0,0,0,0.172202,0.0,0,0,0
0,6,2,0,0,0,0,0.206103,0.0,0,0,0
0,7,2,0,0,0,0,0.271034,0.0,0,0,0
0,8,2,0,0,0,0,0.35814999999999997,0.012354837930000001,0,0,0
0,9,2,0,0,0,0,0.40498500000000004,0.03943656114,0,0,0
0,10,2,0,0,0,0,0.447905,0.04614871867,0,0,0
0,11,2,0,0,0,0,0.44926799999999995,0.049233132560000004,0,0,0
0,12,2,0,0,0,0,0.437639,0.04162718477,0,0,0
0,13,2,0,0,0,0,0.431143,0.02703793734,0,0,0
0,14,2,0,0,0,0,0.454807,0.01201389395,0,0,0
0,15,2,0,0,0,0,0.445092,0.001909709955,0,0,0
0,16,2,0,0,0,0,0.524784,0.0,0,0,0
0,17,2,0,0,0,0,0.64467,0.0,0,0,0
0,18,2,0,0,0,0,0.673409,0.0,0,0,0
0,19,2,0,0,0,0,0.680282,0.0,0,0,0
0,20,2,0,0,0,0,0.622543,0.0,0,0,0
0,21,2,0,0,0,0,0.570894,0.0,0,0,0
0,22,2,0,0,0,0,0.5059049999999999,0.0,0,0,0
0,23,2,0,0,0,0,0.397068,0.0,0,0,0
0,0,3,0,0,0,0,0.265582,0.0,0,0,0
0,1,3,0,0,0,0,0.203029,0.0,0,0,0
0,2,3,0,0,0,0,0.17953899999999998,0.0,0,0,0
0,3,3,0,0,0,0,0.166286,0.0,0,0,0
